lab_x,lab_z,strain_xx,strain_yy,strain_xy,strain_error_xx,strain_error_yy,strain_error_xy
11.515953,-17.583911,0.0007116495383764558,-0.00019772777653666502,-0.00014544543308046536,8.176307808902743e-05,8.954098486618421e-05,8.089418570048353e-05
11.515953,-16.175228,0.0004589755358931591,-7.543420932569484e-05,-3.8693100501880544e-05,6.447893639971206e-05,7.06126481938796e-05,6.379372177253968e-05
11.515953,-14.766544,6.850648285195021e-05,0.00021617906904707323,0.0001317550982728874,0.00013558971793701136,0.00014848801152775619,0.00013414881237624592
11.515953,-13.358114,4.201570608385726e-05,0.00023395299119629597,0.00010086604481822996,0.00018223494998003182,0.00019957048192954473,0.00018029834773026433
11.515953,-11.94943,-0.00015150971187218317,7.045814221458216e-08,2.600217293360181e-05,7.183746667036809e-05,7.867117611386404e-05,7.107405328786223e-05
11.515953,-10.540746,-9.64890405671886e-05,0.00085904199340409,-0.00025914908111295427,0.00021746593405605073,0.00023815289694727995,0.0002151549337939498
11.515953,-9.1320618,-0.0001779093233396885,0.000531785812993898,-0.0003040958101259566,0.00020241295955739552,0.00022166797253829885,0.00020026192654855476
11.515953,-7.7236318,-6.208568129910514e-05,0.0001989514054406152,-0.00019496058499116815,0.00016168727415491154,0.0001770681596939226,0.00015996903109061659
11.515953,-6.3149478,-0.00024846190807841493,0.00020418918151301698,-0.00015674770470939722,0.0001142598037826138,0.0001251290386860948,0.00011304557021704243
11.515953,-4.9062639,-5.482687256840498e-05,-3.707713434112132e-05,0.0002773668982152973,0.00013771380755974176,0.00015081416021491293,0.00013625032939842025
11.515953,-3.4975799,-6.266920584181737e-05,0.0002597923629653681,-0.00010613104242618151,0.00012744902014384085,0.000139572910543875,0.00012609462539584892
11.515953,-2.08915,2.9302175660393676e-05,0.00026018054106586225,-0.00010835678027222065,0.00016091893322292523,0.00017622672850843557,0.000159208855281812
11.515953,-0.68046602,0.0002730835761525073,0.0003020319672480299,-0.00024409988666963662,0.0001638510595328711,0.0001794377802897233,0.00016210982202319703
11.515953,0.72821793,0.0001885975941319473,0.0004887809346596832,-0.00012855329289340037,0.000317550890196882,0.0003477586719798319,0.0003141762918087406
11.515953,2.1369019,0.0003223930138473854,0.00021532367264151512,-0.00030840195190195876,0.00023754505251615907,0.0002601420891859617,0.00023502067240578007
11.515953,3.5453318,0.0001730795363813461,-3.1934149997501113e-06,9.889877238255796e-05,5.7589678783462774e-05,6.306803360290044e-05,5.6977675973284834e-05
11.515953,4.9540158,0.00031200040694630504,0.00046824483849524636,-0.0001039939302016647,0.0002916606780194078,0.0003194055919486487,0.0002885612137011379
11.515953,6.3626998,0.0003919193982994689,-0.0003107888257378647,0.00012812976324613323,5.7765264725327366e-05,6.326032257401265e-05,5.715139597152865e-05
11.515953,7.7713837,0.00047373995406990504,0.00014498747233869416,0.00010666395483973078,0.00010697406698946509,0.00011715022889601178,0.000105837258606512
11.515953,9.1798137,0.0004028904481813292,-9.895427099739702e-06,0.00011064452285712695,0.0001090759026281032,0.000119452006636271,0.00010791675813658426
11.515953,10.588498,-0.0016948695050004604,-0.00041585679151050453,-0.0008646471994460973,0.0014494695309232657,0.0015873537587693038,0.0014340660863337404
9.4521525,-30.261559,0.00023769954197585953,-1.630325057258152e-05,0.0005878768282045761,0.00033105470958480547,0.0003625470742251869,0.00032753660674407465
9.4521525,-28.852875,0.0009574103407529555,0.000375585389087527,-0.0012700317118603365,0.00034972634110617306,0.0003829948889926597,0.00034600981571563896
9.4521525,-27.444191,0.00014728213404728558,-0.00032610077532113397,0.00042470275847053047,0.0004136150884174555,0.00045296120496172054,0.00040921962031223094
9.4521525,-26.035507,0.0007509573367704671,-0.0005197362036384844,3.929917207378147e-05,0.00024059357070179945,0.0002634806048982607,0.0002380367941327316
9.4521525,-24.627077,0.0008528469544430101,-0.0004108443301934124,3.3944359498507344e-05,0.00015629800902708344,0.00017116622793574062,0.00015463703743030262
9.4521525,-23.218393,0.0008463019394742217,3.2187290782762264e-05,-0.0001893772367310557,0.0001317502851916582,0.00014428334363387536,0.00013035018110251186
9.4521525,-21.809709,0.0009500136080824998,0.00028777995763553326,-0.00024731963901249127,0.00023905785059952643,0.0002617987957763001,0.00023651739405468152
9.4521525,-20.401025,0.0006764940833625869,-1.8225757719575193e-05,4.31680904279546e-05,0.00021780182594241987,0.00023852074134587584,0.00021548725617245415
9.4521525,-18.992595,0.0007937969645989712,-0.0001616072166663183,5.050640366083064e-05,0.00016986541404748515,0.00018602426454559086,0.00016806026227533582
9.4521525,-17.583911,0.0005276325054968169,0.0001121579250752246,5.556100613356158e-07,8.402917177669677e-05,9.202264609174069e-05,8.313619771684456e-05
9.4521525,-16.175228,0.00041133274618965183,-0.0001397349190808647,-6.709086650390045e-05,7.056807364611906e-05,7.728102906663067e-05,6.981815004366335e-05
9.4521525,-14.766544,0.00030132538062062857,-0.00016088527259588948,-0.00023626417308289963,0.0001328669883547426,0.0001455062758343403,0.0001314550171133822
9.4521525,-13.358114,0.00021052166178719704,0.00019580747345938416,-7.946586771932627e-05,7.968177359203068e-05,8.726169134112427e-05,7.883499912852613e-05
9.4521525,-11.94943,8.338539265474332e-05,0.00023501075744908608,-2.9910966792376682e-05,7.775493112774721e-05,8.515155341633328e-05,7.692863312846881e-05
9.4521525,-10.540746,-2.140699835680185e-05,0.00023068476749465042,7.614498910639804e-05,6.722368818694946e-05,7.36185010065927e-05,6.650930521152043e-05
9.4521525,-9.1320618,-2.4115647071298502e-05,2.1728085244700333e-05,8.28207882565275e-05,6.495778688700125e-05,7.113705046985622e-05,6.426748353823944e-05
9.4521525,-7.7236318,6.483094638877632e-05,0.00016429144852662405,0.0002806476396281195,0.0002541630135926862,0.00027834087323547435,0.0002514620351912675
9.4521525,-6.3149478,-0.00023663850110435726,0.00026612084505133897,0.00016868688705057243,0.00019891379779036984,0.0002178359447057498,0.0001967999502089855
9.4521525,-4.9062639,-2.6528203473355248e-05,0.0002625949425823441,-0.0001260941096371406,9.456732116909278e-05,0.00010356326194608967,9.356235869099463e-05
9.4521525,-3.4975799,-7.048681420089249e-05,-6.405519340028583e-05,0.00016567732813397757,9.012125196439194e-05,9.869424986031865e-05,8.916353765486483e-05
9.4521525,-2.08915,-4.488956925740411e-05,7.020769043316865e-05,-5.8968494255022504e-05,5.834115799927542e-05,6.38909990619454e-05,5.7721169254811025e-05
9.4521525,-0.68046602,5.019141095320515e-05,0.00019635756389011503,9.984924198182601e-05,8.60325096815521e-05,9.421655626769534e-05,8.511824624405028e-05
9.4521525,0.72821793,1.757157956891215e-05,-3.517832784973698e-05,0.00015327646234366865,8.009236449275125e-05,8.771134067545036e-05,7.924122669898383e-05
9.4521525,2.1369019,0.00025154945271035683,6.074127342474459e-05,9.989574015408581e-05,8.520448229957371e-05,9.330976081664484e-05,8.429901827016002e-05
9.4521525,3.5453318,0.00016908688558282762,-0.0002927123423182471,0.00017773870190189548,0.00012872545714515642,0.00014097077164326103,0.0001273574977612899
9.4521525,4.9540158,0.00032951997805356426,-0.00011181007312836528,0.00019752250942992508,5.9723911432694254e-05,6.540529019617845e-05,5.908922823237243e-05
9.4521525,6.3626998,0.0001704729581461741,0.0001945956209908091,0.00020342947278113117,0.00021146801586192717,0.00023158441255492353,0.0002092207551946575
9.4521525,7.7713837,0.0005190489186641529,4.7069999323653185e-05,0.0002644942013260327,0.00012306041239799382,0.00013476682607457978,0.00012175265517818877
9.4521525,9.1798137,0.0006227388652376932,-0.0002717643187586841,0.00019611252428194598,9.42258509401274e-05,0.00010318930855132905,9.322451725029461e-05
9.4521525,10.588498,-4.379787863166899e-05,-0.0010034700207496646,0.0006510418927698419,0.0007834883455187801,0.0008580195331338033,0.0007751622516932192
7.3883518,-30.261559,-0.0004506866580908599,0.0030981814893774355,0.0004111627947639549,0.0010972311805192592,0.001201607899624969,0.0010855709563339215
7.3883518,-28.852875,0.0001531890168903474,0.0001456424450324858,0.00023280696178406025,0.0005991778436540036,0.0006561760575130447,0.0005928104088645606
7.3883518,-27.444191,0.0007508975722419647,-0.0004193215546475234,0.000306359999001168,0.00019899607653351868,0.000217926050411227,0.00019688135457991205
7.3883518,-26.035507,0.0007533072591657295,-0.00011764455023902238,3.038504256224556e-05,8.486999913219818e-05,9.294345914415043e-05,8.396808963956237e-05
7.3883518,-24.627077,0.0008293042786478389,-0.0008137672746079427,0.0002943997065800673,0.00022201708767164013,0.00024313698984682728,0.0002196577225139637
7.3883518,-23.218393,0.0010608457578779817,-0.0003015547574768699,0.0001279508724770614,8.389089604466647e-05,9.187121655272614e-05,8.299939143446074e-05
7.3883518,-21.809709,0.0007199891394731587,0.0002170161137009073,-0.00024282886299687353,0.00018811081335384287,0.0002060053007458814,0.00018611176857979256
7.3883518,-20.401025,0.0009436626232774138,-6.0459574811210964e-05,0.0003458900434655136,0.00027099239544340633,0.00029677118995969097,0.0002681125719922443
7.3883518,-18.992595,0.0007623480016984493,-0.00025859646418606544,2.1652186528725027e-06,8.085344471983068e-05,8.854482046443364e-05,7.999421896200763e-05
7.3883518,-17.583911,0.000882714402954403,-0.00025242534812794837,4.9110431695770455e-05,7.653297790352058e-05,8.381335899280471e-05,7.571966554384971e-05
7.3883518,-16.175228,0.0005180503625983582,2.4901761709425333e-05,3.1312108101683706e-05,0.00013287833758828676,0.0001455187046908011,0.00013146624573896155
7.3883518,-14.766544,0.00020871808608841603,0.0002250083783460071,-6.837530405526241e-05,0.00013935270889594724,0.00015260896592860252,0.0001378718142070043
7.3883518,-13.358114,0.00021824297146065538,0.0008263668140381154,-0.0005776141870402892,0.00034087328451656173,0.00037329966439165145,0.0003372508401405909
7.3883518,-11.94943,0.00020110268380994211,0.0005479738251895403,-0.0003071429540172918,0.00019302765882712523,0.00021138987280938635,0.00019097636296733605
7.3883518,-10.540746,-3.117777021456938e-05,0.0002718742840836326,-4.785671620317811e-05,8.677075087409882e-05,9.502502440491616e-05,8.58486421820888e-05
7.3883518,-9.1320618,9.150592293955781e-05,0.0003632334836792192,-0.00031510824826632696,0.0001600312282770572,0.00017525457852325929,0.00015833058393426532
7.3883518,-7.7236318,-5.137320643623161e-06,0.0002034087413739751,-3.131808160253798e-05,7.089923882336808e-05,7.764369711708063e-05,7.014579594404609e-05
7.3883518,-6.3149478,-0.00018313225630686895,5.7976937170105465e-05,4.025969556815831e-05,9.857109502588441e-05,0.00010794790428939247,9.752358463128691e-05
7.3883518,-4.9062639,-1.2687309800042135e-06,-1.8850868772701176e-05,4.602567953208841e-06,8.685123385636124e-05,9.511316352195812e-05,8.592826987556087e-05
7.3883518,-3.4975799,2.2148300931772193e-05,0.00010808146106575812,5.457302031543771e-05,7.685387550364139e-05,8.416478273827947e-05,7.60371529801738e-05
7.3883518,-2.08915,7.02469618978295e-05,-0.0001000937075972056,-0.00010155898827648377,9.674506940331549e-05,0.00010594817364740858,9.571696409711386e-05
7.3883518,-0.68046602,-7.558811224369726e-05,3.9010140007433165e-05,0.00030845322196334157,0.00029489318175991155,0.00032294559527676505,0.000291759365775323
7.3883518,0.72821793,0.0001254768328978992,-1.1165673995594918e-06,5.655825823191802e-05,5.975328399844922e-05,6.543745689698705e-05,5.9118288657340176e-05
7.3883518,2.1369019,0.00018902827947408577,-1.877758715122512e-05,-0.00013504266543044516,6.273375347766826e-05,6.870145060613653e-05,6.206708482744765e-05
7.3883518,3.5453318,0.00019947764362390592,6.997060069746929e-05,-0.00013650540423026957,0.0001115785440212634,0.00012219271772910556,0.00011039280407731697
7.3883518,4.9540158,0.0002770678564970947,0.0001619730798607026,-0.0001510312565656789,0.00013467533629944517,0.00014748664716764532,0.00013324414782950702
7.3883518,6.3626998,0.00036575907258888803,-0.00020351202918614253,-1.2236650639430316e-05,9.294004276304562e-05,0.0001017811848208944,9.195237329613489e-05
7.3883518,7.7713837,0.00048785894677045357,-0.0002898440643076291,0.00015214375332353594,7.146762880573862e-05,7.826615654482082e-05,7.070814567276575e-05
7.3883518,9.1798137,0.0005690142459409419,-0.0003355627947978358,6.199604185573797e-05,9.469448509559321e-05,0.00010370252264225119,9.368817125215345e-05
7.3883518,10.588498,-5.450070956204611e-05,-0.00036342087715146565,0.00021807542657391167,0.0002609463827761565,0.00028576952650591694,0.00025817331782951764
5.324551,-30.261559,0.0004214754492920547,0.0007023341501416371,-0.0001824502499162879,0.0007609364820211616,0.0008333223701150187,0.0007528500457905157
5.324551,-28.852875,0.00015708052751600682,0.0004394189566807097,-6.238325677002434e-05,0.0002480298609877377,0.00027162428993808107,0.00024539405931034317
5.324551,-27.444191,0.0005145204925182407,0.0003365513608835457,-6.922658495159108e-05,0.0002505569615538971,0.0002743917869407268,0.00024789430449799666
5.324551,-26.035507,0.0008046937117211499,1.9715531348629782e-05,0.0001431072105711126,0.00022079849340006264,0.00024180247390432743,0.00021845207818565492
5.324551,-24.627077,0.0008546383385808761,-5.6270590517605567e-05,-0.0002004836007086474,6.756135680420932e-05,7.398829115220167e-05,6.684338544025604e-05
5.324551,-23.218393,0.0007918631914705677,0.0001312676316847191,7.465613113536676e-05,0.00017176547921330304,0.00018810507791852405,0.00016994013553717734
5.324551,-21.809709,0.0007939989754102824,-0.00010471008023826683,-9.98407827154358e-05,0.00014084209019776803,0.0001542400281603294,0.00013934536792359578
5.324551,-20.401025,0.0008151238435378267,-0.00011030718135311574,0.00011773303563368972,0.00029914489985448606,0.0003276017681416926,0.0002959659010614976
5.324551,-18.992595,0.0008157948728571227,0.00021573013431635065,-0.0003312183777538888,0.0001955274290042237,0.00021412743955503825,0.00019344956820413503
5.324551,-17.583911,0.0006715920338462033,0.0006008633747599125,-0.00022454318098105751,0.0002100146518933011,0.00022999279389012653,0.00020778283605532618
5.324551,-16.175228,0.00040642344785900915,-8.371333520641897e-05,6.890363949939486e-05,6.404182809106609e-05,7.013395892049206e-05,6.336125859350972e-05
5.324551,-14.766544,0.00017007103262766835,-4.613957151450132e-05,-1.401076935988128e-05,0.00010919823435609893,0.00011958597545998746,0.00010803778985109923
5.324551,-13.358114,0.00023221108307303992,5.815159668149812e-06,-2.375882194734112e-05,4.079097215863919e-05,4.467131015734973e-05,4.0357488414371664e-05
5.324551,-11.94943,9.12766884075167e-05,-4.675166689072033e-05,-4.713186068794919e-05,7.123852690496005e-05,7.801526078235283e-05,7.04814784272262e-05
5.324551,-10.540746,1.6506284881954e-05,0.0007479442771000697,-0.00014580434175667502,0.0002080652030168279,0.00022785789906475714,0.00020585410388216277
5.324551,-9.1320618,-0.00011144879470353038,-0.00020711256996176877,5.861283285722564e-05,0.00019619595625807083,0.00021485956205030343,0.00019411099105046654
5.324551,-7.7236318,3.2501326017402696e-05,1.522112705926149e-05,5.686522437907218e-05,7.187268829814602e-05,7.870974828256104e-05,7.110890061704909e-05
5.324551,-6.3149478,-1.972030765049782e-05,0.0001348764951612361,0.00016178558392708175,0.0001008874358953553,0.00011048459257916442,9.981530985491438e-05
5.324551,-4.9062639,-7.329865856585509e-05,7.929408586774254e-05,0.00012293637482547416,0.00012392980218673693,0.00013571891862958828,0.0001226128060027343
5.324551,-3.4975799,-9.34881017696498e-07,0.0001944654818973073,0.0001524415874616138,0.00011020099365875084,0.0001206841246203006,0.00010902989287773724
5.324551,-2.08915,-8.815747564097271e-05,9.227548685567087e-05,0.00010393279588662284,5.558547240743115e-05,6.087317234060596e-05,5.499476820424131e-05
5.324551,-0.68046602,0.0001382339273035902,0.00045286906039765205,-2.8236696789569388e-05,0.0002099701811717046,0.00022994409278706435,0.00020773883792327052
5.324551,0.72821793,0.0001272308669774928,3.069593282798131e-05,-3.829980602249437e-05,9.037349839834187e-05,9.897049183473303e-05,8.941310347777212e-05
5.324551,2.1369019,0.00017066603384503274,-0.00019394434390739227,9.814702247635566e-05,7.54357156232594e-05,8.261171703486123e-05,7.463406381817938e-05
5.324551,3.5453318,9.719838977273965e-05,-0.00011463114651951314,5.9907977817042153e-05,0.00013368710616037702,0.0001464044092917717,0.00013226641956554157
5.324551,4.9540158,0.0002054337307614108,-3.294314667871592e-05,9.458651701509678e-05,0.00016077707691891836,0.00017607137778648894,0.00015906850647766783
5.324551,6.3626998,0.00032505577551992815,-0.0003335089705497819,0.00016932337610719303,8.277205383255686e-05,9.064594182109832e-05,8.189243910613697e-05
5.324551,7.7713837,0.0005939523282319776,-0.00014260589781328871,0.00012139621941033216,6.526654867686628e-05,7.147518395757219e-05,6.45729641311962e-05
5.324551,9.1798137,0.0005896644597549386,-0.0002152263116380903,0.00015525893338764714,7.766681667598295e-05,8.505505686801264e-05,7.684145506490207e-05
5.324551,10.588498,-0.0006867610906333826,-0.0023531331447571016,0.0017340187575840883,0.001321098786973966,0.0014467714432475306,0.0013070595322393693
3.2607503,-30.261559,1.674225319489558e-05,-0.002384729515180981,0.0023617861096396344,0.001926513452388554,0.002109777614948641,0.0019060404844328603
3.2607503,-28.852875,0.0003233496286469468,-0.0034421633329228267,0.002240319653721999,0.0014666092260332139,0.0016061239080323408,0.0014510236386912373
3.2607503,-27.444191,0.00027235819792624153,-0.002914976163655842,0.002610347461477326,0.0016044430734095153,0.0017570695270834982,0.0015873927322494594
3.2607503,-26.035507,0.000241110977826925,-0.002510552448729987,0.0020497572982589936,0.001257487751097757,0.0013771092566728627,0.0012441244878819366
3.2607503,-24.627077,0.0006585435054948794,-0.0028991945002605343,0.0019692287870806116,0.0017502684081265592,0.0019167668427334543,0.0017316683880059377
3.2607503,-23.218393,0.0003690839919275865,-0.003318948772325869,0.0025964514040359462,0.0015664971329763498,0.0017155138891264195,0.001549850041567851
3.2607503,-21.809709,0.0001284446110943514,-0.0025365569929261342,0.0020176923871265315,0.0012647203926183326,0.0013850299203632974,0.0012512802684290062
3.2607503,-20.401025,0.0003331506819492299,-0.0026290119766486475,0.0024383710167550548,0.0013571104883523509,0.0014862088431894759,0.0013426885389793836
3.2607503,-18.992595,-4.0006434959872606e-05,-0.002848088885608203,0.002683543591496666,0.001449997392458516,0.0015879318343581213,0.0014345883382978898
3.2607503,-17.583911,-3.0488104467006206e-05,-0.0031276210695282197,0.0024149443024026503,0.0013450601010601031,0.0014730121341750902,0.001330766210548242
3.2607503,-16.175228,8.101652184432917e-05,-0.001938145877612511,0.001863219147938737,0.0011086594024767638,0.001214123258309458,0.0010968777311075766
3.2607503,-14.766544,-0.00023762285536016475,-0.002249974520467933,0.002134662409506627,0.0011999612454420866,0.001314110405705675,0.0011872093136914056
3.2607503,-13.358114,-0.0003109293957011935,-0.0019478200775577958,0.0018172846227027975,0.0010304841679267826,0.0011285114191010336,0.0010195332610839984
3.2607503,-11.94943,-0.0002216028908326276,-0.0019246656645484795,0.001727164133146582,0.0010538235447152648,0.0011540710094922477,0.0010426246114304762
3.2607503,-10.540746,-0.00046027821962293285,-0.002862497130857127,0.002757682078913528,0.0015913969606612492,0.0017427823720057248,0.0015744852599599603
3.2607503,-9.1320618,-0.0005941946709630597,-0.00282022563808211,0.002828460974154737,0.0015537858789560824,0.0017015934468518745,0.0015372738694227955
3.2607503,-7.7236318,-0.000536747248026612,-0.0026851490446389106,0.0027754534161671678,0.0015806423058537867,0.0017310046551028192,0.0015638448943955747
3.2607503,-6.3149478,-0.0002821874592411586,-0.0023059559422019633,0.0020262655664185303,0.001186087584507337,0.0012989169798549864,0.0011734830874905867
3.2607503,-4.9062639,-0.0003950520589235637,-0.002699750740512969,0.002776276519904907,0.0016159022021434973,0.001769618732656116,0.0015987300853545809
3.2607503,-3.4975799,-0.0003028975045469413,-0.0026028975191110734,0.002315309443289833,0.0013931842217616234,0.0015257141760067349,0.001378378918491273
3.2607503,-2.08915,-0.00010987096080166435,-0.003056247685670809,0.002516340188727687,0.001603546324413657,0.0017560874727313637,0.001586505512927996
3.2607503,-0.68046602,-0.0003846057230630076,-0.0030585004929152672,0.0027554897034202737,0.0015691074104893542,0.0017183724754089816,0.0015524325797636658
3.2607503,0.72821793,-5.3223130114954206e-05,-0.0015027873880209728,0.0014119216515649372,0.0008558040550835438,0.0009372144461132409,0.0008467094656010614
3.2607503,2.1369019,-0.00011452331105529849,-0.002819227430050966,0.0022342499118623233,0.0013223293867084406,0.0014481191067000315,0.001308277054471599
3.2607503,3.5453318,0.00015983067928754076,0.00022990337764504498,9.570099513937577e-05,0.00015634618536592096,0.00017121898716350215,0.0001546847018013346
3.2607503,4.9540158,0.00026905546052717437,5.423633596292925e-05,0.00018869355515472685,0.00015837934712487306,0.0001734455582579108,0.00015669625724589828
3.2607503,6.3626998,0.0005114047523677158,-0.00022953346176873555,-0.00022509750436471712,0.00021578244182370726,0.0002363092585220216,0.00021348933195438662
3.2607503,7.7713837,0.0004732168488265391,0.0002335982777815909,0.0002166065338513129,0.0001416203476011563,0.00015509231914594368,0.00014011535482228842
3.2607503,9.1798137,0.00047800242407942777,0.00039626832290919897,-3.6714377145834475e-05,0.00021802599405208143,0.0002387662339781898,0.00021570904205880497
3.2607503,10.588498,-0.00025304593509942284,-0.0009347022845964466,0.0004374523394082403,0.0007247194372675472,0.0007936600930535621,0.0007170178778658343
1.1969496,-30.261559,0.00036778093994929413,-0.0005389034218877,-0.00025852740787948083,0.0006549796537999111,0.0007172861472330769,0.0006480192157989543
1.1969496,-28.852875,-0.00014187661615601047,0.0017332875849007082,0.0013964485744782384,0.0012290409068124266,0.001345956338839346,0.0012159799468506244
1.1969496,-27.444191,0.000527913963070089,0.00019466112462432448,-4.982760463001225e-05,0.0002145857368496941,0.00023499871414874474,0.00021230534430799526
1.1969496,-26.035507,0.0007563951172169624,0.0002120745612859942,5.150290384364871e-05,0.00022120725678592042,0.0002422501218778177,0.00021885649766374875
1.1969496,-24.627077,0.0008439710218722985,0.0002462052426600858,-0.00019438679527108093,0.00021498335578969084,0.00023543415753386228,0.00021269873777049
1.1969496,-23.218393,0.0010088299699230541,-0.00012603994059737328,1.4185860490676886e-05,0.0001084782446210382,0.00011879749499377812,0.00010732545141358454
1.1969496,-21.809709,0.000733367558211208,0.0007706980303343319,-0.00031783065603583076,0.0002501484558147648,0.0002739444211241552,0.0002474901399290432
1.1969496,-20.401025,0.0009121460272221084,0.00031800700635902575,-0.0005060385954728155,0.0002139193526138944,0.00023426893853199302,0.0002116460417069533
1.1969496,-18.992595,0.0007923200770061332,-0.0004897889620774097,0.00018006566245908187,0.00014075384974028668,0.00015414339361979152,0.0001392580651929665
1.1969496,-17.583911,0.00113116579249845,-0.000423508984303778,0.0003259275573054465,0.0004197207833827586,0.00045964771864124627,0.00041526043034046035
1.1969496,-16.175228,0.0007454174073964001,7.593351805901006e-05,0.00024071183879868365,0.00028787496751368384,0.0003152597567500446,0.0002848157337611355
1.1969496,-14.766544,0.00025250396635904596,-0.0001617535742135051,0.0001881814975480202,0.00014747199891995143,0.00016150062267825205,0.00014590482091718398
1.1969496,-13.358114,0.00016614997548338383,6.942303262645493e-05,2.056486127314409e-05,5.571535887034166e-05,6.101541456140975e-05,5.51232743698148e-05
1.1969496,-11.94943,-1.7590859786101763e-05,0.0004190592708987052,0.00020239949618657078,0.0002740815073310125,0.0003001541609439653,0.0002711688560328771
1.1969496,-10.540746,-0.00011626602686667635,0.000461696118996348,0.00010366637122104404,0.00020470223136948346,0.0002241750167619328,0.00020252687037622782
1.1969496,-9.1320618,6.460721587339219e-05,0.00010790553046445045,-0.00014241046928377494,0.00012091183984531728,0.00013241386546058255,0.0001196269154052156
1.1969496,-7.7236318,0.00021803564501067377,-4.641601978558866e-05,-7.783580085184909e-05,0.0003789384263475791,0.00041498584314537387,0.00037491146549770225
1.1969496,-6.3149478,9.765060025458328e-05,7.903077685282073e-05,1.9888204760671692e-07,7.074771997636147e-05,7.747776468034315e-05,6.99958872807699e-05
1.1969496,-4.9062639,2.941167896241744e-06,0.0005485072340708317,8.008126478746959e-05,0.00023529127768112,0.00025767391867294223,0.0002327908483303284
1.1969496,-3.4975799,-3.195790886190923e-06,-0.0004818883714019085,0.00032623957404541047,0.00017006129009231575,0.00018623877376357196,0.0001682540567537501
1.1969496,-2.08915,0.00046915224927287407,-0.00019167414685454512,-5.562992845117767e-05,0.00022559603030682153,0.00024705638789165695,0.00022319863189440881
1.1969496,-0.68046602,0.00034180165503860607,-0.00042744976934924305,-0.00021445023438913528,0.0002588289906664486,0.0002834507124467474,0.0002560784271452913
1.1969496,0.72821793,0.00016811619639678824,-0.00014768409800293512,-3.725603430801899e-05,9.246037664073129e-05,0.00010125588932077065,9.147780456317805e-05
1.1969496,2.1369019,4.898206722694815e-05,0.00011860241379821901,5.203469159725137e-05,9.910851107551237e-05,0.00010853644331554312,9.805528958563845e-05
1.1969496,3.5453318,0.00032564202125733407,4.4832493668931696e-05,-2.0654027197446402e-05,5.998249236060473e-05,6.568846924822647e-05,5.93450612329633e-05
1.1969496,4.9540158,0.00033615576126736255,-0.00020389883963425494,5.036583751303844e-05,6.599852717203457e-05,7.22767936434378e-05,6.529716392513092e-05
1.1969496,6.3626998,0.00026728074195274946,2.4100002016666073e-05,0.00021785991049506909,0.0002148914463866551,0.00023533350503082294,0.00021260780508438682
1.1969496,7.7713837,0.0004772866751733051,8.610281210947512e-05,0.00013200367379212195,0.00026354877331989104,0.000288619475622909,0.0002607480528908101
1.1969496,9.1798137,0.00043729530477296265,-5.2009433130062425e-05,7.884024232309801e-05,0.00015306331690872346,0.0001676238280552594,0.00015143672023265676
1.1969496,10.588498,-0.0019910545489177298,-0.0018238296975301611,0.0002755886092524122,0.0019504140146190435,0.0021359517748211383,0.001929687056478511
-0.86685117,-30.261559,-0.0005135915537793534,0.001497614450694329,0.00094134121843264,0.0006462304728322834,0.0007077046796653958,0.0006393630119618784
-0.86685117,-28.852875,0.0004665264171199414,0.0003825894946222464,-0.0002937135542193972,0.000279928799139877,0.000306557690259076,0.0002769540089461617
-0.86685117,-27.444191,0.0006618103105488609,0.00017817829102421135,-0.0002879295260605203,0.00017269605566026902,0.00018912417765809956,0.00017086082279283156
-0.86685117,-26.035507,0.0010607565071736932,0.0006457512059475043,-0.0004199820029929132,0.00030626695557987887,0.0003354013263119687,0.0003030122710326025
-0.86685117,-24.627077,0.0010035250280721088,-0.0003004896258569212,-3.397678662507666e-05,0.00018501674668744384,0.00020261690364735608,0.00018305058241421351
-0.86685117,-23.218393,0.0008089406266385894,-1.789632656735075e-05,-0.000306348554112999,0.00016745383341266334,0.00018338327658181479,0.000165674309393749
-0.86685117,-21.809709,0.0006563030309024919,0.00017662211479384877,-0.00029292265747180414,0.00015615317943475616,0.0001710076210846149,0.0001544937469351961
-0.86685117,-20.401025,0.0006428689663472524,0.0001703160124924382,-0.000306634700972945,0.0001900913205776675,0.00020817420841875436,0.00018807122904703014
-0.86685117,-18.992595,0.0009125757756725224,-1.7580386562543302e-05,-0.00028516272066501875,0.00019349537493345588,0.0002119020815205519,0.00019143910867681495
-0.86685117,-17.583911,0.0008075910455793781,0.00023164642548030822,-0.00047129799779965217,0.00023991642348453166,0.00026273904244399976,0.0002373668429265721
-0.86685117,-16.175228,0.0008524730451092529,6.649479469795506e-05,-2.2640770535742203e-05,0.0003155990620731585,0.0003456211715762587,0.00031224520567075924
-0.86685117,-14.766544,0.0008240004289053974,0.00043669443365462014,-0.0003026413394200792,0.0003502937597084029,0.00038361628463267364,0.0003465712043845504
-0.86685117,-13.358114,0.0006564241745909788,-0.00010029618346612953,-6.488957390752675e-05,0.00024382290997620445,0.00026701714273055674,0.00024123181536948648
-0.86685117,-11.94943,-0.00011721961257207103,0.00014590477826082057,0.00010158696169477572,8.741106744184836e-05,9.572625260543651e-05,8.648215413579038e-05
-0.86685117,-10.540746,-2.82702121438958e-05,4.621008857676046e-05,0.0001917119464920916,8.628383898035994e-05,9.449179386222742e-05,8.536690467816426e-05
